state,prob,load
c,0.06902200062644911,62.5
c,0.06615231643181971,62.5
c,0.05539674366445719,62.5
c,0.03885866455650242,62.5
c,0.019429332278251114,62.5
c,0.01974799973992493,62.5
c,0.03190335175796703,62.5
c,0.04012146950430824,62.5
c,0.040922119819565124,62.5
c,0.03456261622741852,62.5
c,0.024185306074030233,62.5
c,0.013668394913325591,62.5
c,0.005782506340592379,62.5
c,0.0014456265851481237,62.5
c,0.02590002599804251,62.5
c,0.03215881190303972,62.5
c,0.029648538789552148,62.5
c,0.02126171022503931,62.5
c,0.011981721786920599,62.5
c,0.005174446268089571,62.5
c,0.0015757418763105635,62.5
c,0.00026262364605177113,62.5
c,0.028049919671937214,62.5
c,0.02557569510627239,62.5
c,0.016647631908354527,62.5
c,0.008046801037829242,62.5
c,0.002848581897765847,62.5
c,0.0006813005979943859,62.5
c,8.516257474927222e-05,62.5
c,0.02569407592051688,62.5
c,0.016418451834991698,62.5
c,0.007189310736889127,62.5
c,0.002192428378270307,62.5
c,0.0004345415864171129,62.5
c,4.3454158641709206e-05,62.5
c,0.020002691711729366,62.5
c,0.008448995507274955,62.5
c,0.0023156026866326326,62.5
c,0.00039510069404800896,62.5
c,3.292505783735952e-05,62.5
c,0.012990754636624774,62.5
c,0.0033374404115862864,62.5
c,0.0005051036493594913,62.5
c,3.607883209706675e-05,62.5
c,0.006603027455327783,62.5
c,0.0009016739172191326,62.5
c,5.635461982624046e-05,62.5
c,0.002122401682069633,62.5
c,0.00011791120455941634,62.5
t,0.006773544670941965,63.75
t,0.006120190952681837,63.75
t,0.005463977918368079,63.75
t,0.004804532307530561,63.75
t,0.004141371510153074,63.75
t,0.003473847812792849,63.75
t,0.002801047248259844,63.75
t,0.0021215852919989377,63.75
t,0.0014331238396284795,63.75
t,0.0007308931582104411,63.75
t,0.006729734594266588,63.75
c,0.01824064449267511,63.75
c,0.03355413904364736,63.75
c,0.04963828012231429,63.75
c,0.06253411825329196,63.75
c,0.06884336097624796,63.75
c,0.06682065263781309,63.75
c,0.05671022006008089,63.75
c,0.040387934561316126,63.75
c,0.020597846626271173,63.75
c,0.018809608190975005,63.75
c,0.030886496117553272,63.75
c,0.039460292949676824,63.75
c,0.04087157045538751,63.75
c,0.03505149131245218,63.75
c,0.02491090791094972,63.75
c,0.01430789739106067,63.75
c,0.006159522992754781,63.75
c,0.0015706783631523995,63.75
c,0.02511476694637082,63.75
c,0.031764860651864645,63.75
c,0.02980143039523319,63.75
c,0.02173904971533409,63.75
c,0.012461840080356277,63.75
c,0.005476820882749981,63.75
c,0.0016987203390834739,63.75
c,0.0002887824576442155,63.75
c,0.027640301601952882,63.75
c,0.025708834387939028,63.75
c,0.01704936627470973,63.75
c,0.0083927907643596,63.75
c,0.0030261185361831425,63.75
c,0.0007375511564274434,63.75
c,9.403777244448852e-05,63.75
c,0.025693007909268428,63.75
c,0.016762708467804872,63.75
c,0.00748412892200042,63.75
c,0.002326285145300186,63.75
c,0.00047002903643374346,63.75
c,4.794296171626265e-05,63.75
c,0.020277500154322625,63.75
c,0.008748716240785347,63.75
c,0.002445906097723473,63.75
c,0.00042558655400775497,63.75
c,3.617485709079757e-05,63.75
c,0.013344200193525828,63.75
c,0.003501676139756542,63.75
c,0.0005406749939453059,63.75
c,3.939203527313778e-05,63.75
c,0.006874277787336874,63.75
c,0.0009583520430941437,63.75
c,6.109494274725985e-05,63.75
c,0.0022427696934260184,63.75
c,0.0001270902826274907,63.75
t,0.006259404554287203,65.0
t,0.005677134363190742,65.0
t,0.005089844601481323,65.0
t,0.0044968529974252795,65.0
t,0.0038972725977685432,65.0
t,0.0032899054396746813,65.0
t,0.002673048169735664,65.0
t,0.002044095659209632,65.0
t,0.0013985917668276951,65.0
t,0.0007272677187504448,65.0
t,0.00630861282927761,65.0
c,0.017308266121595743,65.0
c,0.03223584299624052,65.0
c,0.048277706136783394,65.0
c,0.0615644231931798,65.0
c,0.0686049620147221,65.0
c,0.06742024320546279,65.0
c,0.05797457522387617,65.0
c,0.04190633045226262,65.0
c,0.02179129183517653,65.0
c,0.017916460435148544,65.0
c,0.029893172573207442,65.0
c,0.038785962218358824,65.0
c,0.04078284038861609,65.0
c,0.03550274017434158,65.0
c,0.025617891351538313,65.0
c,0.014948750807681247,65.0
c,0.006546277028092734,65.0
c,0.0017020320273040401,65.0
c,0.024346569560931113,65.0
c,0.03135500596755737,65.0
c,0.02992432613050732,65.0
c,0.022196287888784843,65.0
c,0.012938598300303916,65.0
c,0.005784664549615331,65.0
c,0.0018267639823171889,65.0
c,0.0003166390902683003,65.0
c,0.0272216656875935,65.0
c,0.0258177808299154,65.0
c,0.01743715192801555,65.0
c,0.008738473633926963,65.0
c,0.003207932360178384,65.0
c,0.0007964578579929826,65.0
c,0.0001035395215391241,65.0
c,0.02567131278094351,65.0
c,0.01709315130642998,65.0
c,0.0077783307129109455,65.0
c,0.002463327478872346,65.0
c,0.0005071920452745238,65.0
c,5.274797270855098e-05,65.0
c,0.020534518280128946,65.0
c,0.009045683003178501,65.0
c,0.002578682459886914,65.0
c,0.00045738367670794533,65.0
c,3.963991864801633e-05,65.0
c,0.013689373761177584,65.0
c,0.003667652211623077,65.0
c,0.0005775227189493103,65.0
c,4.290168769336723e-05,65.0
c,0.007145296064074248,65.0
c,0.0010165625892515247,65.0
c,6.607656830135214e-05,65.0
c,0.0023653949111267607,65.0
c,0.00013666726153175116,65.0
t,0.0057881373953531275,66.25
t,0.005268972399968413,66.25
t,0.004743193837763436,66.25
t,0.0042098682148570725,66.25
t,0.003667775595409723,66.25
t,0.0031152581178960984,66.25
t,0.002549941007698703,66.25
t,0.001968158350602397,66.25
t,0.0013635606873454043,66.25
t,0.000722687164293051,66.25
t,0.00591565207297013,66.25
c,0.016424790902896034,66.25
c,0.030964664923720683,66.25
c,0.04693682288910384,66.25
c,0.06057359040036797,66.25
c,0.06831132167673318,66.25
c,0.06795368525906244,66.25
c,0.05918982877039449,66.25
c,0.043412196561091985,66.25
c,0.02300846417737888,66.25
c,0.01706665623051867,66.25
c,0.028924121971553963,66.25
c,0.038101229181222676,66.25
c,0.040658506404725084,66.25
c,0.03591725408699648,66.25
c,0.026305654535216345,66.25
c,0.015590021433148627,66.25
c,0.00694234385255166,66.25
c,0.0018397211209262056,66.25
c,0.023596025372317652,66.25
c,0.030931371346724627,66.25
c,0.030018624881422623,66.25
c,0.022633381995227853,66.25
c,0.013411348288634772,66.25
c,0.006097573705664624,66.25
c,0.0019598249581470424,66.25
c,0.0003462357426060117,66.25
c,0.026795659786072658,66.25
c,0.025903655197864868,66.25
c,0.017810867424363504,66.25
c,0.009083389969949125,66.25
c,0.003393829703737538,66.25
c,0.0008580263665173699,66.25
c,0.0001136884935634859,66.25
c,0.025630294253644857,66.25
c,0.017409821789218006,66.25
c,0.008071564472552726,66.25
c,0.00260342219847301,66.25
c,0.0005460376497385391,66.25
c,5.787999087216323e-05,66.25
c,0.02077419520762562,66.25
c,0.009339608561178804,66.25
c,0.002713797946830014,66.25
c,0.000490491835231241,66.25
c,4.332677877877649e-05,66.25
c,0.014026119831308371,66.25
c,0.0038351907341686725,66.25
c,0.0006156336989064648,66.25
c,4.661226577436922e-05,66.25
c,0.00741579777874278,66.25
c,0.0010762633482024261,66.25
c,7.13024468183901e-05,66.25
c,0.0024901522918857923,66.25
c,0.0001466423016332854,66.25
t,0.005355876984311277,67.5
t,0.004892774839051275,67.5
t,0.004421922030272282,67.5
t,0.0039421852062332665,67.5
t,0.003452075694106955,67.5
t,0.002949558346230681,67.5
t,0.002431696957197898,67.5
t,0.0018939178224328512,67.5
t,0.0013282021092387106,67.5
t,0.0007172291389887647,67.5
t,0.005548914152521983,67.5
c,0.015587873152179747,67.5
c,0.02973992090476182,67.5
c,0.045617690530637925,67.5
c,0.05956575421524389,67.5
c,0.06796674832377661,67.5
c,0.06842359402169301,67.5
c,0.060356157365285476,67.5
c,0.0449040181206259,67.5
c,0.024248169785137986,67.5
c,0.016258318466889302,67.5
c,0.027979881194169824,67.5
c,0.03740860495367269,67.5
c,0.04050105341495246,67.5
c,0.03629598663856771,67.5
c,0.026973694160987848,67.5
c,0.01623081997873904,67.5
c,0.00734729250232556,67.5
c,0.0019837689756278323,67.5
c,0.02286357659190208,67.5
c,0.03049592584177982,67.5
c,0.03008571301442775,67.5
c,0.023050357000125622,67.5
c,0.01387948673202337,67.5
c,0.006415147241156596,67.5
c,0.002097846997905232,67.5
c,0.00037761245962294326,67.5
c,0.026363793389056207,67.5
c,0.02596756443382904,67.5
c,0.01817044111371782,67.5
c,0.009427104245423349,67.5
c,0.003583614395419144,67.5
c,0.0009222580595101941,67.5
c,0.00012450483803383774,67.5
c,0.025571206845483283,67.5
c,0.017712798225222502,67.5
c,0.00836349865783274,67.5
c,0.0027464346107297227,67.5
c,0.000586570450228717,67.5
c,6.33496086247104e-05,67.5
c,0.020996997673368982,67.5
c,0.009630229468298033,67.5
c,0.0028511194913953715,67.5
c,0.000524909101257881,67.5
c,4.724181911319736e-05,67.5
c,0.014354315719400004,67.5
c,0.0040041190819934125,67.5
c,0.0006549934657766703,67.5
c,5.052806735991733e-05,67.5
c,0.0076855157891886905,67.5
c,0.001137411339634832,67.5
c,7.677526542535298e-05,67.5
c,0.0026169181262187605,67.5
c,0.00015701508757310322,67.5
t,0.004959128486149919,68.75
t,0.004545867778970682,68.75
t,0.004124086232468263,68.75
t,0.0036924958127913573,68.75
t,0.0032493963152563643,68.75
t,0.002792449958423364,68.75
t,0.0023182603428420524,68.75
t,0.0018214902693758916,68.75
t,0.0012926705137506107,68.75
t,0.0007109687825628264,68.75
t,0.005206589476654741,68.75
c,0.014795228750816215,68.75
c,0.028560774554745656,68.75
c,0.044322028584450376,68.75
c,0.05854468754269805,68.75
c,0.06757534016123778,68.75
c,0.06883258577659968,68.75
c,0.06147387704772696,68.75
c,0.04638041480737399,68.75
c,0.025509228144055682,68.75
c,0.015489603693047997,68.75
c,0.027060808672483234,68.75
c,0.0367103750434627,68.75
c,0.04031287043868279,68.75
c,0.03663994197821576,68.75
c,0.02762159888677081,68.75
c,0.016870301976632904,68.75
c,0.007760687634418607,68.75
c,0.0021341890994649587,68.75
c,0.02214953428276432,68.75
c,0.030050491494871986,68.75
c,0.030126958113763914,68.75
c,0.023447298980105523,68.75
c,0.014342454200709499,68.75
c,0.006736987861546254,68.75
c,0.0022407659881300396,68.75
c,0.00041080709782377253,68.75
c,0.02592744635992343,68.75
c,0.02601059735726275,68.75
c,0.018515846805266203,68.75
c,0.009769204970924414,68.75
c,0.0037770885692667393,68.75
c,0.0009891502002922561,68.75
c,0.00013600815254022347,68.75
c,0.025495254913897286,68.75
c,0.01800219183475533,68.75
c,0.00865382149203555,68.75
c,0.0028922290228274947,68.75
c,0.0006287927002470647,68.75
c,6.916719702716387e-05,68.75
c,0.02120340591050708,68.75
c,0.009917305032836787,68.75
c,0.0029905151475957924,68.75
c,0.0005606319295648685,68.75
c,5.139126021009785e-05,68.75
c,0.014673868906673736,68.75
c,0.004174270071155128,68.75
c,0.0006955863205356447,68.75
c,5.465321089919567e-05,68.75
c,0.007954199840703176,68.75
c,0.0011999629850430737,68.75
c,8.249745522166934e-05,68.75
c,0.0027455703588082497,68.75
c,0.00016778485526051587,68.75
t,0.004594731057559278,70.0
t,0.004225811045638444,70.0
t,0.0038478929846464272,70.0
t,0.0034595735091315282,70.0
t,0.003058991313337405,70.0
t,0.002643572739921267,70.0
t,0.002209553334859487,70.0
t,0.0017509667936622259,70.0
t,0.001257104364680607,70.0
t,0.0007039784442213239,70.0
t,0.004886990198739324,70.0
c,0.01404464328572093,70.0
c,0.02742626630040158,70.0
c,0.04305125225178545,70.0
c,0.05751382526993951,70.0
c,0.06714098657649754,70.0
c,0.06918326328595706,70.0
c,0.06254342690550316,70.0
c,0.047840134163817924,70.0
c,0.02679047513173815,70.0
c,0.01475871040019262,70.0
c,0.026167107302052454,70.0
c,0.03600861413897293,70.0
c,0.04009624796010534,70.0
c,0.03695016422988551,70.0
c,0.02824904287601067,70.0
c,0.017507667837505028,70.0
c,0.008182091359629442,70.0
c,0.002290985580696167,70.0
c,0.021454094702733566,70.0
c,0.02959675087842923,70.0
c,0.030143703720283056,70.0
c,0.023824348900518832,70.0
c,0.014799734015473283,70.0
c,0.0070627033029251555,70.0
c,0.0023885105404392957,70.0
c,0.0004458553008819808,70.0
c,0.025487877395499767,70.0
c,0.026033821088023573,70.0
c,0.018847099656529934,70.0
c,0.010109304455481614,70.0
c,0.003974053413813145,70.0
c,0.0010586961155140857,70.0
c,0.00014821745617196735,70.0
c,0.025403592209520216,70.0
c,0.01827814306993626,70.0
c,0.00894224056205617,70.0
c,0.003040669215301701,70.0
c,0.0006727043987028369,70.0
c,7.53428926547374e-05,70.0
c,0.02139390998630649,70.0
c,0.010200616273280302,70.0
c,0.003131854412979626,70.0
c,0.0005976552422319384,70.0
c,5.578115594167621e-05,70.0
c,0.01498471452376415,70.0
c,0.004345482087066536,70.0
c,0.0007373954401862608,70.0
c,5.899163521490974e-05,70.0
c,0.00822161604588844,70.0
c,0.0012638742683820717,70.0
c,8.847119878671594e-05,70.0
c,0.0028759888677781995,70.0
c,0.0001789504184394955,70.0
t,0.004259824327082672,71.24999999999999
t,0.003930377481642884,71.24999999999999
t,0.003591687638535381,71.24999999999999
t,0.003242270062840706,71.24999999999999
t,0.0028801463934845645,71.24999999999999
t,0.00250256622604602,71.24999999999999
t,0.002105480072097826,71.24999999999999
t,0.001682416319293131,71.24999999999999
t,0.0012216271363021496,71.24999999999999
t,0.0006963274676923571,71.24999999999999
t,0.004588543364570145,71.24999999999999
c,0.013333977951721192,71.24999999999999
c,0.026335338742204152,71.24999999999999
c,0.04180650554092768,71.24999999999999
c,0.05647628699780762,71.24999999999999
c,0.06666737103797211,71.24999999999999
c,0.0694782034034858,71.24999999999999
c,0.0635653540491519,71.24999999999999
c,0.04928204498211588,71.24999999999999
c,0.028090765639805712,71.24999999999999
c,0.014063885412407544,71.24999999999999
c,0.025298844975662264,71.24999999999999
c,0.0353052004318752,71.24999999999999
c,0.039853376454752815,71.24999999999999
c,0.037227727995793436,71.24999999999999
c,0.02885577953039844,71.24999999999999
c,0.018142162628434925,71.24999999999999
c,0.008611064922612266,71.24999999999999
c,0.0024541535029444592,71.24999999999999
c,0.020777353974884602,71.24999999999999
c,0.029136254641212844,71.24999999999999
c,0.03013726496262386,71.24999999999999
c,0.02418169677617936,71.24999999999999
c,0.015250850975316872,71.24999999999999
c,0.007391907409122968,71.24999999999999
c,0.0025410025521014,71.24999999999999
c,0.00048279048489923955,71.24999999999999
c,0.025046232170168704,71.24999999999999
c,0.026038278109199176,71.24999999999999
c,0.01916425228960045,71.24999999999999
c,0.010447038458687215,71.24999999999999
c,0.004174309861013463,71.24999999999999
c,0.0011308853764942228,71.24999999999999
c,0.00016115116615049788,71.24999999999999
c,0.02529732186227196,71.24999999999999
c,0.018540818205207515,71.24999999999999
c,0.009228482353494633,71.24999999999999
c,0.003191618875762945,71.24999999999999
c,0.0007183033842507571,71.24999999999999
c,8.188658580460164e-05,71.24999999999999
c,0.021569006559136104,71.24999999999999
c,0.010479964871072549,71.24999999999999
c,0.0032750085140126374,71.24999999999999
c,0.0006359725121181381,71.24999999999999
c,6.0417388651163445e-05,71.24999999999999
c,0.015286812976294781,71.24999999999999
c,0.004517599171591252,71.24999999999999
c,0.0007804029800737508,71.24999999999999
c,6.354709980602516e-05,71.24999999999999
c,0.008487546331885323,71.24999999999999
c,0.0013291008834111356,71.24999999999999
c,9.469843794301241e-05,71.24999999999999
c,0.003008055706112664,71.24999999999999
c,0.00019051019472046335,71.24999999999999
t,0.003951818341432229,72.49999999999999
t,0.00365753399685749,72.49999999999999
t,0.0033539442184622355,72.49999999999999
t,0.003039511947981358,72.49999999999999
t,0.0027121798920448845,72.49999999999999
t,0.0023690727972681402,72.49999999999999
t,0.0020059302517015584,72.49999999999999
t,0.0016158882583151655,72.49999999999999
t,0.0011863483415477695,72.49999999999999
t,0.0006880820380975664,72.49999999999999
t,0.0043097841433496695,72.49999999999999
c,0.01266117360206949,72.49999999999999
c,0.02528685855864104,72.49999999999999
c,0.040588691419278886,72.49999999999999
c,0.05543489894462136,72.49999999999999
c,0.06615797524599255,72.49999999999999
c,0.06971994663882651,72.49999999999999
c,0.06454029982436242,72.49999999999999
c,0.05070513071663868,72.49999999999999
c,0.029408975815650436,72.49999999999999
c,0.013403428685817353,72.49999999999999
c,0.024455972943693418,72.49999999999999
c,0.03460182939656046,72.49999999999999
c,0.0395863459051434,72.49999999999999
c,0.03747372987246642,72.49999999999999
c,0.029441635438646613,72.49999999999999
c,0.01877307560984078,72.49999999999999
c,0.009047170234532453,72.49999999999999
c,0.0026236793680143467,72.49999999999999
c,0.02011932123224135,72.49999999999999
c,0.028670428978863204,72.49999999999999
c,0.030108924980585282,72.49999999999999
c,0.02451957621172427,72.49999999999999
c,0.015695369974712978,72.49999999999999
c,0.007724221078805407,72.49999999999999
c,0.002698157754617233,72.49999999999999
c,0.000521643832559383,72.49999999999999
c,0.024603551133090942,72.49999999999999
c,0.02602498389503334,72.49999999999999
c,0.01946739113475237,72.49999999999999
c,0.010782065750668951,72.49999999999999
c,0.004377659217234771,72.49999999999999
c,0.0012057039829575095,72.49999999999999
c,0.00017482707752885466,72.49999999999999
c,0.025177496727770816,72.49999999999999
c,0.01879040618651465,72.49999999999999
c,0.009512291735207682,72.49999999999999
c,0.0033449419952428366,72.49999999999999
c,0.0007655854309534605,72.49999999999999
c,8.880790999064424e-05,72.49999999999999
c,0.021729196017688156,72.49999999999999
c,0.010755172129125384,72.49999999999999
c,0.003419850657097604,72.49999999999999
c,0.0006755758452391056,72.49999999999999
c,6.530566503976966e-05,72.49999999999999
c,0.015580147710948235,72.49999999999999
c,0.004690471074056318,72.49999999999999
c,0.0008245901714486054,72.49999999999999
c,6.832318563431555e-05,72.49999999999999
c,0.008751787863876242,72.49999999999999
c,0.0013955983684061368,72.49999999999999
c,0.00010118088170942008,72.49999999999999
c,0.003141655308324427,72.49999999999999
c,0.00020246223098091543,72.49999999999999
t,0.0036683666189519723,73.75
t,0.0034054242564046586,73.75
t,0.0031332558460487594,73.75
t,0.0028502966176610772,73.75
t,0.002554443044688638,73.75
t,0.0022427401731641775,73.75
t,0.0019107822413961736,73.75
t,0.001551414939115231,73.75
t,0.0011513645460100273,73.75
t,0.000679305082146104,73.75
t,0.0040493492156031645,73.75
c,0.012024253274626615,73.75
c,0.024279635360692428,73.75
c,0.03939849919210762,73.75
c,0.0543922149232993,73.75
c,0.06561608427116689,73.75
c,0.06991098845244616,73.75
c,0.06546898719716007,73.75
c,0.052108482980312974,73.75
c,0.03074400495838473,73.75
c,0.012775696775227979,73.75
c,0.023638342198005702,73.75
c,0.033900026972057004,73.75
c,0.03929714614625433,73.75
c,0.037689280903485764,73.75
c,0.030006504563693977,73.75
c,0.019399739566661117,73.75
c,0.009489971264489602,73.75
c,0.0027995415230244575,73.75
c,0.019479930374263627,73.75
c,0.0282005829648998,73.75
c,0.03005993204914406,73.75
c,0.024838259314292534,73.75
c,0.01613289453591583,73.75
c,0.008059273090966669,73.75
c,0.002859886248081313,73.75
c,0.0005624442954561028,73.75
c,0.024160776939682712,73.75
c,0.025994925036183964,73.75
c,0.019756632999165587,73.75
c,0.011114067594908237,73.75
c,0.004583903738647031,73.75
c,0.001283134547917432,73.75
c,0.0001892623458178552,73.75
c,0.02504512003144389,73.75
c,0.019027115727000304,73.75
c,0.009793431403590076,73.75
c,0.003500503228917949,73.75
c,0.0008145443446407816,73.75
c,9.611623266756733e-05,73.75
c,0.021874979967607955,73.75
c,0.011026077942993776,73.75
c,0.0035662562477640006,73.75
c,0.0007164560617263956,73.75
c,7.045151273642712e-05,73.75
c,0.015864723119337214,73.75
c,0.004863953270500966,73.75
c,0.0008699374142637772,73.75
c,7.332329634508229e-05,73.75
c,0.009014152452539045,73.75
c,0.001463322228933861,73.75
c,0.00010792001438382666,73.75
c,0.0032766746653316798,73.75
c,0.00021480422806064575,73.75
t,0.0034073419864978985,75.0
t,0.0031723528839807877,75.0
t,0.0029283257390591787,75.0
t,0.0026736887182714506,75.0
t,0.0024063198464443283,75.0
t,0.00212322339392141,75.0
t,0.0018199057662184395,75.0
t,0.0014890138087241302,75.0
t,0.001116760356543109,75.0
t,0.0006700562139259937,75.0
t,0.0038059703718408867,75.0
c,0.01142132347126661,75.0
c,0.02331243786239789,75.0
c,0.03823642930959753,75.0
c,0.05335053632629306,75.0
c,0.06504479245512378,75.0
c,0.07005377207986935,75.0
c,0.06635220924384148,75.0
c,0.05349129516900996,75.0
c,0.03209477710140587,75.0
c,0.01217910518989081,75.0
c,0.022845718062703024,75.0
c,0.03320116211119456,75.0
c,0.038987667901038504,75.0
c,0.03787549989531077,75.0
c,0.030550342684270856,75.0
c,0.02002152996566848,75.0
c,0.009939035296343254,75.0
c,0.0029817105889030377,75.0
c,0.018859050563266765,75.0
c,0.027727915692427565,75.0
c,0.029991497319779008,75.0
c,0.025138051968297267,75.0
c,0.016563065278750684,75.0
c,0.008396700817161071,75.0
c,0.0030260930194838977,75.0
c,0.0006052186038967983,75.0
c,0.023718761506913048,75.0
c,0.025949057801075336,75.0
c,0.020032121856483766,75.0
c,0.011442747167367004,75.0
c,0.004792847153522506,75.0
c,0.001363156482581316,75.0
c,0.0002044734723871157,75.0
c,0.02490114625596032,75.0
c,0.019251172636528,75.0
c,0.01007168129565406,75.0
c,0.0036581682230335186,75.0
c,0.0008651720594112997,75.0
c,0.00010382064712944044,75.0
c,0.02200685903310625,75.0
c,0.011292539790404333,75.0
c,0.003714103080463358,75.0
c,0.000758602775105123,75.0
c,7.586027751049426e-05,75.0
c,0.016140562576000685,75.0
c,0.005037906955099862,75.0
c,0.0009164243652297621,75.0
c,7.855065987683735e-05,75.0
c,0.009274465952030034,75.0
c,0.0015322280493772489,75.0
c,0.00011491710370328465,75.0
c,0.0034130034703470646,75.0
c,0.00022753356468981425,75.0
t,0.0031668149084831815,76.25
t,0.0029567710625123533,76.25
t,0.0027379587827438957,76.25
t,0.0025088163095099234,76.25
t,0.0022672265908164,76.25
t,0.002010186366857576,76.25
t,0.0017331642173611835,76.25
t,0.0014286894224193776,76.25
t,0.0010826093759947614,76.25
t,0.0006603917193565532,76.25
t,0.0035784683598933595,76.25
c,0.010850574425167025,76.25
c,0.022384007694331888,76.25
c,0.03710281579877735,76.25
c,0.05231193108008709,76.25
c,0.0644470098828207,76.25
c,0.07015068270296765,76.25
c,0.06719081867666238,76.25
c,0.05485285624896568,76.25
c,0.033460242311869046,76.25
c,0.011612129827854183,76.25
c,0.022077793162083813,76.25
c,0.03250645867715695,76.25
c,0.03865970438375277,76.25
c,0.03803350752541357,76.25
c,0.031073162101318653,76.25
c,0.020637863967657905,76.25
c,0.010393934057879896,76.25
c,0.0031701498876534387,76.25
c,0.018256495579520277,76.25
c,0.027253523188779015,76.25
c,0.029904793103536775,76.25
c,0.025419289459852345,76.25
c,0.016985558347463448,76.25
c,0.008736150828680393,76.25
c,0.0031966784434817527,76.25
c,0.0006499912835079306,76.25
c,0.02327827268870626,76.25
c,0.025888307078179212,76.25
c,0.02029402585136659,76.25
c,0.011767828923952419,76.25
c,0.005004295134052216,76.25
c,0.0014457461802932815,76.25
c,0.00022047629249464466,76.25
c,0.02474648222491719,76.25
c,0.019462817372099688,76.25
c,0.010346837978870793,76.25
c,0.0038178039098615522,76.25
c,0.0009174587337839636,76.25
c,0.00011192996552162639,76.25
c,0.02212533094348427,76.25
c,0.011554431743737346,76.25
c,0.003863271501294039,76.25
c,0.0008020044696675083,76.25
c,8.153712108285686e-05,76.25
c,0.016407706606096917,76.25
c,0.005212199007337385,76.25
c,0.0009640300211862726,76.25
c,8.400833041765851e-05,76.25
c,0.009532567654094312,76.25
c,0.0016022715938944776,76.25
c,0.0001221732090344492,76.25
c,0.0035505342384209437,76.25
c,0.00024064732060406074,76.25
t,0.002945034046503165,77.5
t,0.002757263419377081,77.5
t,0.002561053662942018,77.5
t,0.0023548671392305976,77.5
t,0.002136611160472625,77.5
t,0.001903303045248543,77.5
t,0.0016504166266490643,77.5
t,0.0013704352346281395,77.5
t,0.0010489751178634002,77.5
t,0.000650364573075296,77.5
t,0.0033657470062411557,77.5
c,0.010310279553868984,77.5
c,0.021493071151119494,77.5
c,0.035997846509553,77.5
c,0.05127825155270618,77.5
c,0.06382546926546227,77.5
c,0.0702040428038225,77.5
c,0.0679857183366068,77.5
c,0.056192544734350605,77.5
c,0.034839377735297494,77.5
c,0.01107330765053366,77.5
c,0.021334198923116564,77.5
c,0.03181700667989397,77.5
c,0.038314953364615795,77.5
c,0.038164421175279004,77.5
c,0.03157502661520967,77.5
c,0.021248199320292975,77.5
c,0.010854244729444665,77.5
c,0.003364815866127839,77.5
c,0.01767203214455091,77.5
c,0.026778405075304015,77.5
c,0.029800951627556038,77.5
c,0.02568233243677829,77.5
c,0.01740008381164698,77.5
c,0.009077279406672478,77.5
c,0.0033715387644865057,77.5
c,0.0006967846779939698,77.5
c,0.022840000573055,77.5
c,0.02581356564967302,77.5
c,0.020542534511990257,77.5
c,0.012089057927030276,77.5
c,0.0052180557203485,77.5
c,0.00153087719865707,77.5
c,0.0002372859657918296,77.5
c,0.024581988342161146,77.5
c,0.01966230279618269,77.5
c,0.010618714024742123,77.5
c,0.0039792787725323325,77.5
c,0.0009713928460700801,77.5
c,0.00012045271291270115,77.5
c,0.022230888876799065,77.5
c,0.0118116435091246,77.5
c,0.0040136445458663975,77.5
c,0.0008466485757635568,77.5
c,8.748701949565403e-05,77.5
c,0.016666211177826344,77.5
c,0.005386701938179651,77.5
c,0.0010127327978714969,77.5
c,8.969919066861842e-05,77.5
c,0.009788309683038315,77.5
c,0.0016734088974803898,77.5
c,0.00012968918955474223,77.5
c,0.0036891624021177516,77.5
c,0.0002541422988125812,77.5
t,0.0027404088149573826,78.75
t,0.0025725360895378115,78.75
t,0.0023965955436728668,78.75
t,0.0022110850099576595,78.75
t,0.0020139521295517437,78.75
t,0.0018022582977522406,78.75
t,0.001571519346136939,78.75
t,0.0013142352053977027,78.75
t,0.001015911876565117,78.75
t,0.0006400244822359607,78.75
t,0.00316678762672417,78.75
c,0.009798794264546176,78.75
c,0.020638349131714098,78.75
c,0.034921581355151964,78.75
c,0.05025115141478452,78.75
c,0.06318273309898675,78.75
c,0.07021610855319206,78.75
c,0.06873785258582704,78.75
c,0.05750982287536803,78.75
c,0.036231188411482235,78.75
c,0.01056123673512517,78.75
c,0.02061451575716669,78.75
c,0.03113377285463019,78.75
c,0.03795501960338351,78.75
c,0.038269350424440934,78.75
c,0.03205604677593102,78.75
c,0.02185203315463919,78.75
c,0.011319550839218241,78.75
c,0.003565658514353815,78.75
c,0.017105387313297967,78.75
c,0.026303470952802555,78.75
c,0.02968106420355246,78.75
c,0.025927563188974333,78.75
c,0.01780638405593824,78.75
c,0.009419752962926922,78.75
c,0.003550566559204627,78.75
c,0.0007456189774329314,78.75
c,0.0224045634066072,78.75
c,0.02572569375208937,78.75
c,0.02077785616256348,78.75
c,0.012406199140486972,78.75
c,0.005433939699330707,78.75
c,0.0016185204390863628,78.75
c,0.00025491696915611213,78.75
c,0.024408479951813566,78.75
c,0.019849892130092653,78.75
c,0.010887137372166528,78.75
c,0.00414246308156168,78.75
c,0.0010269612885917788,78.75
c,0.00012939712236254702,78.75
c,0.022324020035090243,78.75
c,0.012064079495014032,78.75
c,0.0041651080543990485,78.75
c,0.0008925215428635322,78.75
c,9.371476200067952e-05,78.75
c,0.016916146114234254,78.75
c,0.005561293818176195,78.75
c,0.0010625106041943604,78.75
c,9.562595437748178e-05,78.75
