scale,throughput,load,collision,lost
0.0026,137759.34,348440,53.435393,0
0.0026,143977.99,348440,54.70497,0
0.0026,156976.89,348440,49.931028,0
0.0026,151441.45,348440,53.467868,0
0.0026,150047.56,348440,52.388857,0
0.0026,147327.49,348440,51.450301,0
0.0026,149195.87,348440,52.862517,0
0.0026,141788.98,348440,51.321453,0
0.0026,142441.69,348440,55.69068,0
0.0026,150900.31,348440,52.628518,0
0.0026,152246.93,348440,50.253496,0
0.0026,156651.27,348440,51.264255,0
0.0026,152449.8,348440,53.773766,0
0.0026,144226.41,348440,54.837434,0
0.0026,152276.66,348440,52.95862,0
0.0026,145462.7,348440,54.098591,0
0.0026,144753.02,348440,49.964418,0
0.0026,150187.81,348440,48.958424,0
0.0026,160000.18,348440,49.488638,0
0.0026,150863.75,348440,48.756723,0
0.00265,155939.47,341865.66,52.885274,0
0.00265,157711.28,341865.66,50.886808,0
0.00265,158517.87,341865.66,53.442177,0
0.00265,144283.14,341865.66,51.810108,0
0.00265,145321.33,341865.66,50.402598,0
0.00265,151737.34,341865.66,50.388259,0
0.00265,139703.56,341865.66,52.163501,0
0.00265,143157.84,341865.66,54.528708,0
0.00265,148658.22,341865.66,50.65751,0
0.00265,155981.27,341865.66,50.031386,0
0.00265,142960.14,341865.66,52.681283,0
0.00265,147705.77,341865.66,53.378754,0
0.00265,144092.29,341865.66,53.046704,0
0.00265,159128.08,341865.66,49.798967,0
0.00265,151075.75,341865.66,50.635842,0
0.00265,159674.63,341865.66,52.175505,0
0.00265,140990.32,341865.66,47.636364,0
0.00265,145603.99,341865.66,55.803826,0
0.00265,147732.81,341865.66,52.346094,0
0.00265,153297.36,341865.66,49.849485,0
0.00265,136886.76,341865.66,52.261464,0
0.00265,150896.81,341865.66,52.841479,0
0.00265,149348.32,341865.66,51.558971,0
0.00265,158292.57,341865.66,53.751044,0
0.00265,152730.84,341865.66,48.908232,0
0.00265,144678.69,341865.66,52.932467,0
0.00265,144033.53,341865.66,51.415868,0
0.00265,140609.73,341865.66,52.409027,0
0.00265,143356.51,341865.66,45.709134,0
0.00265,143231.17,341865.66,49.700332,0
0.00265,149019.31,341865.66,48.557759,0
0.00265,145490.08,341865.66,51.993806,0
0.00265,157227.64,341865.66,49.923277,0
0.00265,149436.92,341865.66,52.491254,0
0.00265,151760.26,341865.66,49.890345,0
0.00265,156830.48,341865.66,48.524301,0
0.00265,153080.46,341865.66,53.509338,0
0.00265,152562.8,341865.66,50.819227,0
0.00265,153626.61,341865.66,50.879006,0
0.00265,148951.82,341865.66,49.059332,0
0.00265,156139.09,341865.66,48.510338,0
0.00265,149980.98,341865.66,54.040014,0
0.00265,145262.03,341865.66,52.883968,0
0.00265,143304.93,341865.66,51.479426,0
0.00265,157386.64,341865.66,50.836074,0
0.00265,155446.68,341865.66,52.127055,0
0.00265,154904.26,341865.66,53.485434,0
0.00265,145807.55,341865.66,49.21563,0
0.00265,144735.64,341865.66,50.20717,0
0.00265,159836.63,341865.66,46.959115,0
0.00265,145473.91,341865.66,50.158555,0
0.00265,140388.39,341865.66,54.567241,0
0.00265,146717.08,341865.66,50.194395,0
0.00265,144327.18,341865.66,52.951372,0
0.00265,151625.9,341865.66,50.155245,0
0.00265,155016.55,341865.66,52.660734,0
0.00265,154590.61,341865.66,47.339142,0
0.00265,158896.9,341865.66,52.656417,0
0.00265,154923.96,341865.66,48.851757,0
0.00265,143004.11,341865.66,54.573136,0
0.00265,153870.6,341865.66,50.78665,0
0.00265,146012.3,341865.66,55.342888,0
0.00265,135143.58,341865.66,52.936995,0
0.00265,151715.99,341865.66,50.509685,0
0.00265,141513.85,341865.66,53.256312,0
0.00265,133311.41,341865.66,53.723122,0
0.00265,145719.17,341865.66,56.623495,0
0.00265,157613.35,341865.66,50.062168,0
0.00265,157731,341865.66,50.81056,0
0.00265,134142.39,341865.66,53.568467,0
0.00265,143529.22,341865.66,50.824986,0
0.00265,136914.18,341865.66,52.508058,0
0.00265,156608.93,341865.66,51.45854,0
0.00265,138117.49,341865.66,61.41746,0
0.00265,168970.76,341865.66,50.855596,0
0.00265,150799.91,341865.66,51.965792,0
0.00265,143471.35,341865.66,53.470207,0
0.00265,150619.13,341865.66,51.080996,0
0.00265,152388.44,341865.66,51.541926,0
0.00265,150507.35,341865.66,51.009663,0
0.00265,134718.37,341865.66,53.188699,0
0.00265,142083.73,341865.66,54.848461,0
0.00265,154419.39,341865.66,47.789133,0
0.00265,150805.91,341865.66,52.802249,0
0.00265,149607.51,341865.66,51.634851,0
0.00265,153103.64,341865.66,49.401603,0
0.00265,154470.21,341865.66,50.963115,0
0.00265,138220.34,341865.66,50.537081,0
0.00265,150211.92,341865.66,53.171926,0
0.00265,152354.22,341865.66,51.661615,0
0.00265,151268.58,341865.66,50.971198,0
0.00265,160944.67,341865.66,50.27845,0
0.00265,147241.12,341865.66,54.418325,0
0.00265,140723.63,341865.66,52.905338,0
0.00265,147052.97,341865.66,52.281771,0
0.00265,149389.67,341865.66,53.703522,0
0.00265,145875.42,341865.66,49.537996,0
0.00265,153411.47,341865.66,47.709573,0
0.00265,163346.8,341865.66,49.317237,0
0.00265,154821.2,341865.66,47.326581,0
0.0027,154286.66,335534.81,51.435908,0
0.0027,160379.59,335534.81,48.94865,0
0.0027,160647.24,335534.81,51.946719,0
0.0027,149045.57,335534.81,51.05373,0
0.0027,146918.98,335534.81,49.360183,0
0.0027,147204.42,335534.81,50.062509,0
0.0027,139633.59,335534.81,52.515796,0
0.0027,146334.07,335534.81,52.203797,0
0.0027,148434.54,335534.81,50.992445,0
0.0027,156510.55,335534.81,48.687484,0
0.0027,142329.38,335534.81,51.903649,0
0.0027,146540.9,335534.81,52.477611,0
0.0027,147377.67,335534.81,51.321684,0
0.0027,159360.68,335534.81,49.365735,0
0.0027,151338.95,335534.81,49.441885,0
0.0027,156569.82,335534.81,52.179189,0
0.0027,143812.03,335534.81,46.65662,0
0.0027,147392.1,335534.81,55.498036,0
0.0027,149000.52,335534.81,51.013281,0
0.0027,150073.32,335534.81,50.265749,0
0.0027,132899.69,335534.81,51.897551,0
0.0027,151592.47,335534.81,50.357829,0
0.0027,146828.06,335534.81,51.227631,0
0.0027,159785.64,335534.81,51.445438,0
0.0027,146995.73,335534.81,48.664284,0
0.0027,144288.14,335534.81,52.412394,0
0.0027,148242.19,335534.81,50.233927,0
0.0027,140299.33,335534.81,51.278073,0
0.0027,148539.73,335534.81,43.640356,0
0.0027,143820.17,335534.81,49.311357,0
0.0027,150387.47,335534.81,47.548337,0
0.0027,151767.54,335534.81,50.088422,0
0.0027,156864.03,335534.81,48.975495,0
0.0027,153934.94,335534.81,51.302241,0
0.0027,146078.63,335534.81,49.099817,0
0.0027,159383.12,335534.81,46.729076,0
0.0027,146587.87,335534.81,53.006234,0
0.0027,152122.8,335534.81,51.157954,0
0.0027,156053.71,335534.81,51.717694,0
0.0027,147127.68,335534.81,49.307519,0
0.0027,162425.09,335534.81,47.662188,0
0.0027,146167.45,335534.81,53.838059,0
0.0027,147559.46,335534.81,52.35426,0
0.0027,148098.98,335534.81,50.249488,0
0.0027,159173.37,335534.81,48.816891,0
0.0027,158405.97,335534.81,51.001212,0
0.0027,156984.79,335534.81,51.412821,0
0.0027,144064.53,335534.81,48.677927,0
0.0027,142549.89,335534.81,48.737046,0
0.0027,154825.67,335534.81,48.108453,0
0.0027,147834.62,335534.81,49.217031,0
0.0027,142483.97,335534.81,54.076224,0
0.0027,146469.79,335534.81,50.196214,0
0.0027,141132.04,335534.81,53.682304,0
0.0027,152407.35,335534.81,49.725648,0
0.0027,160750.15,335534.81,50.299755,0
0.0027,157305.76,335534.81,47.196963,0
0.0027,160780.71,335534.81,50.808688,0
0.0027,149111.83,335534.81,48.038094,0
0.0027,155550.19,335534.81,51.838531,0
0.0027,149183.94,335534.81,50.855611,0
0.0027,149743.8,335534.81,54.943336,0
0.0027,140204.78,335534.81,52.146252,0
0.0027,155206.22,335534.81,49.777629,0
0.0027,145804.57,335534.81,51.220368,0
0.0027,138035.04,335534.81,53.747409,0
0.0027,142008.57,335534.81,56.911979,0
0.0027,157382.41,335534.81,49.745196,0
0.0027,147993.06,335534.81,51.685814,0
0.0027,142808.37,335534.81,51.817332,0
0.0027,143571.65,335534.81,51.280861,0
0.0027,141013.91,335534.81,51.410577,0
0.0027,154939.49,335534.81,51.222873,0
0.0027,152633.96,335534.81,59.610643,0
0.0027,166356.84,335534.81,50.706791,0
0.0027,143175.23,335534.81,52.467042,0
0.0027,146124.95,335534.81,52.815862,0
0.0027,150750.06,335534.81,49.66766,0
0.0027,158913.3,335534.81,50.531999,0
0.0027,147676.76,335534.81,49.290226,0
0.0027,138683.84,335534.81,51.690278,0
0.0027,143064.39,335534.81,53.676537,0
0.0027,153978.84,335534.81,47.455643,0
0.0027,152038.81,335534.81,50.933598,0
0.0027,152812.73,335534.81,49.661465,0
0.0027,155568.96,335534.81,48.08684,0
0.0027,155069.83,335534.81,50.824988,0
0.0027,142138.89,335534.81,50.015572,0
0.0027,144238.76,335534.81,52.31695,0
0.0027,152705.07,335534.81,50.462708,0
0.0027,155803.89,335534.81,49.244527,0
0.0027,149940.07,335534.81,50.362418,0
0.0027,150722.81,335534.81,52.969836,0
0.0027,144435.1,335534.81,52.921169,0
0.0027,151765.26,335534.81,51.580349,0
0.0027,149631.37,335534.81,52.806868,0
0.0027,145529.74,335534.81,49.013,0
0.0027,153735.52,335534.81,46.831648,0
0.0027,153742.04,335534.81,48.737756,0
0.0027,152836.42,335534.81,46.96843,0
0.00275,162053.12,329434.18,49.507724,0
0.00275,161170.62,329434.18,48.996086,0
0.00275,163246.25,329434.18,50.970048,0
0.00275,143386.82,329434.18,51.215661,0
0.00275,143780.11,329434.18,48.519253,0
0.00275,150181.26,329434.18,48.973364,0
0.00275,140853.19,329434.18,51.034824,0
0.00275,139223.88,329434.18,53.203177,0
0.00275,152048.28,329434.18,49.280186,0
0.00275,160792.95,329434.18,48.518249,0
0.00275,141629.52,329434.18,51.229519,0
0.00275,145398.77,329434.18,51.97695,0
0.00275,151311.57,329434.18,49.422362,0
0.00275,158365.84,329434.18,49.465888,0
0.00275,148687.53,329434.18,48.314098,0
0.00275,157705.19,329434.18,51.160685,0
0.00275,143450.67,329434.18,46.23394,0
0.00275,144468.22,329434.18,55.571859,0
0.00275,145645.62,329434.18,51.572113,0
0.00275,147229.86,329434.18,50.122276,0
0.00275,134859.47,329434.18,51.679162,0
0.00275,149811.98,329434.18,50.67934,0
0.00275,147240.58,329434.18,51.252942,0
0.00275,155476.7,329434.18,51.806492,0
0.00275,147179.61,329434.18,48.124085,0
0.00275,147212.28,329434.18,51.499909,0
0.00275,149463.92,329434.18,49.771261,0
0.00275,139661.38,329434.18,51.685214,0
0.00275,147182.67,329434.18,43.938634,0
0.00275,145796.87,329434.18,48.692574,0
0.00275,147205.05,329434.18,45.918257,0
0.00275,151739.14,329434.18,49.040336,0
0.00275,156764.28,329434.18,47.168756,0
0.00275,149982.77,329434.18,51.302433,0
0.00275,146946.64,329434.18,48.092401,0
0.00275,153177.45,329434.18,46.689834,0
0.00275,150150.1,329434.18,51.094944,0
0.00275,154127.91,329434.18,50.782509,0
0.00275,161211.28,329434.18,50.159858,0
0.00275,146945.59,329434.18,48.995751,0
0.00275,160208.15,329434.18,47.386984,0
0.00275,152229.29,329434.18,52.270321,0
0.00275,151140.19,329434.18,50.296594,0
0.00275,152065.27,329434.18,48.987581,0
0.00275,161327.12,329434.18,48.206057,0
0.00275,157306.74,329434.18,49.766394,0
0.00275,156545.54,329434.18,51.323987,0
0.00275,147413.88,329434.18,47.039272,0
0.00275,142238.68,329434.18,48.779473,0
0.00275,152646.8,329434.18,47.755729,0
0.00275,143002.06,329434.18,48.363495,0
0.00275,146567.03,329434.18,53.88434,0
0.00275,145922.41,329434.18,49.717154,0
0.00275,140186.86,329434.18,53.292816,0
0.00275,153702.6,329434.18,49.001216,0
0.00275,160831.2,329434.18,49.968222,0
0.00275,152915.82,329434.18,46.237725,0
0.00275,164254.51,329434.18,50.711333,0
0.00275,157542.81,329434.18,46.621936,0
0.00275,149610.83,329434.18,52.207212,0
0.00275,150395.72,329434.18,49.970315,0
0.00275,152773.12,329434.18,54.075252,0
0.00275,144415.25,329434.18,49.81412,0
0.00275,154782.87,329434.18,49.820566,0
0.00275,144502.58,329434.18,49.963445,0
0.00275,137020.65,329434.18,52.36641,0
0.00275,145420.91,329434.18,54.245806,0
0.00275,158679.14,329434.18,48.751544,0
0.00275,143840.31,329434.18,49.9236,0
0.00275,152673.77,329434.18,50.972468,0
0.00275,146482.07,329434.18,49.689468,0
0.00275,147696.32,329434.18,50.688278,0
0.00275,152767.6,329434.18,50.540653,0
0.00275,152365.44,329434.18,58.606398,0
0.00275,163551.47,329434.18,50.061797,0
0.00275,143560.15,329434.18,51.37246,0
0.00275,137123.98,329434.18,53.460172,0
0.00275,153719.86,329434.18,48.476998,0
0.00275,152690.09,329434.18,50.180334,0
0.00275,148237.5,329434.18,48.914009,0
0.00275,142480.15,329434.18,50.939775,0
0.00275,144842.86,329434.18,52.199163,0
0.00275,155018.64,329434.18,47.47762,0
0.00275,151951.53,329434.18,52.07002,0
0.00275,155669.61,329434.18,49.825379,0
0.00275,155421.62,329434.18,48.149968,0
0.00275,153899.39,329434.18,50.851993,0
0.00275,141188.51,329434.18,49.041352,0
0.00275,146484.01,329434.18,52.09318,0
0.00275,152996.71,329434.18,49.55225,0
0.00275,146256.98,329434.18,48.835144,0
0.00275,152150.2,329434.18,49.427537,0
0.00275,146127.99,329434.18,53.459895,0
0.00275,144828.74,329434.18,51.716457,0
0.00275,156732.37,329434.18,49.957642,0
0.00275,149008.38,329434.18,53.634003,0
0.00275,159660.04,329434.18,46.314621,0
0.00275,156421.12,329434.18,45.972405,0
0.00275,151719.54,329434.18,49.006808,0
0.00275,150786.76,329434.18,47.316927,0
0.0028,160544.84,323551.43,50.220628,0
0.0028,157826,323551.43,49.725439,0
0.0028,161949.45,323551.43,50.246192,0
0.0028,147172.17,323551.43,50.532002,0
0.0028,141632.39,323551.43,48.971335,0
0.0028,150475.31,323551.43,48.782192,0
0.0028,144531.84,323551.43,49.675163,0
0.0028,141331.86,323551.43,51.089247,0
0.0028,152577.55,323551.43,48.829695,0
0.0028,159021.98,323551.43,48.071503,0
0.0028,140643.6,323551.43,50.772876,0
0.0028,143611.11,323551.43,51.393979,0
0.0028,143604.96,323551.43,48.825534,0
0.0028,158601.35,323551.43,48.137055,0
0.0028,152303.63,323551.43,47.400896,0
0.0028,160596.19,323551.43,49.761341,0
0.0028,148101.73,323551.43,44.662818,0
0.0028,148221.45,323551.43,54.220143,0
0.0028,149979.39,323551.43,50.303055,0
0.0028,153842.79,323551.43,48.329916,0
0.0028,130265.49,323551.43,52.451106,0
0.0028,153514.03,323551.43,49.846816,0
0.0028,148317.39,323551.43,49.390198,0
0.0028,151810.49,323551.43,52.024246,0
0.0028,151180.3,323551.43,46.540726,0
0.0028,149285.54,323551.43,50.288453,0
0.0028,149351.39,323551.43,48.935952,0
0.0028,141607.31,323551.43,50.383537,0
0.0028,150388.88,323551.43,41.698411,0
0.0028,147286.27,323551.43,47.29922,0
0.0028,150335.81,323551.43,45.529464,0
0.0028,143772.67,323551.43,49.725802,0
0.0028,157153.01,323551.43,46.351745,0
0.0028,151100.02,323551.43,51.301846,0
0.0028,151097.79,323551.43,48.083756,0
0.0028,158858.47,323551.43,45.30269,0
0.0028,152476.65,323551.43,50.345136,0
0.0028,155090.19,323551.43,49.948042,0
0.0028,155681.08,323551.43,49.817557,0
0.0028,153218.55,323551.43,46.548706,0
0.0028,162153.63,323551.43,46.96369,0
0.0028,144393.95,323551.43,51.441744,0
0.0028,150806.68,323551.43,50.072713,0
0.0028,148782.01,323551.43,47.368297,0
0.0028,157163.89,323551.43,48.045115,0
0.0028,161427.3,323551.43,49.230883,0
0.0028,157380.62,323551.43,50.461774,0
0.0028,148391.74,323551.43,46.662986,0
0.0028,144953.02,323551.43,48.004161,0
0.0028,152084.67,323551.43,46.596092,0
0.0028,149066.21,323551.43,46.782406,0
0.0028,150755.74,323551.43,50.952712,0
0.0028,147993.34,323551.43,47.694787,0
0.0028,143441.08,323551.43,52.402943,0
0.0028,153940.38,323551.43,48.140939,0
0.0028,160049.11,323551.43,49.731981,0
0.0028,150615.31,323551.43,45.698052,0
0.0028,161681.38,323551.43,49.861117,0
0.0028,151426.84,323551.43,45.803796,0
0.0028,153096.37,323551.43,51.569998,0
0.0028,151196.66,323551.43,48.730826,0
0.0028,145091.17,323551.43,53.25855,0
0.0028,144625.57,323551.43,49.133183,0
0.0028,155669.5,323551.43,49.707943,0
0.0028,144764.23,323551.43,49.23435,0
0.0028,139156.04,323551.43,50.242141,0
0.0028,150663.31,323551.43,53.944369,0
0.0028,154443.99,323551.43,48.88033,0
0.0028,146506.63,323551.43,49.176946,0
0.0028,146952.78,323551.43,51.353904,0
0.0028,142467.5,323551.43,49.774889,0
0.0028,142006.58,323551.43,50.421591,0
0.0028,145603.97,323551.43,51.225592,0
0.0028,150798.02,323551.43,58.224502,0
0.0028,163800.39,323551.43,47.65652,0
0.0028,144466.82,323551.43,50.945802,0
0.0028,139298.31,323551.43,52.711477,0
0.0028,149084.89,323551.43,48.801276,0
0.0028,143444.15,323551.43,48.878157,0
0.0028,151117.35,323551.43,48.069343,0
0.0028,139152.75,323551.43,49.035553,0
0.0028,144796.33,323551.43,52.955437,0
0.0028,150590.67,323551.43,46.079106,0
0.0028,155698.67,323551.43,51.058873,0
0.0028,156384.35,323551.43,48.860399,0
0.0028,149785.32,323551.43,48.536675,0
0.0028,151674.48,323551.43,49.46212,0
0.0028,141573.79,323551.43,47.926041,0
0.0028,147090.38,323551.43,51.844026,0
0.0028,153075.28,323551.43,49.401572,0
0.0028,149132.93,323551.43,47.493826,0
0.0028,158006.64,323551.43,47.623417,0
0.0028,144608.5,323551.43,51.905814,0
0.0028,140509.39,323551.43,51.817039,0
0.0028,155296.98,323551.43,49.515689,0
0.0028,152030.68,323551.43,52.412487,0
0.0028,157686.68,323551.43,46.362572,0
0.0028,154071.15,323551.43,45.618511,0
0.0028,156711.01,323551.43,46.565623,0
0.0028,150743.78,323551.43,46.096166,0
0.00285,156231.08,317875.09,49.274313,0
0.00285,151478.33,317875.09,48.64952,0
0.00285,156004.16,317875.09,49.717741,0
0.00285,148770.18,317875.09,48.641709,0
0.00285,142145.29,317875.09,48.649457,0
0.00285,143356.93,317875.09,48.551975,0
0.00285,144846.93,317875.09,48.962772,0
0.00285,144130.68,317875.09,50.496009,0
0.00285,156426.31,317875.09,47.258001,0
0.00285,153842.74,317875.09,47.897411,0
0.00285,142394.02,317875.09,50.49423,0
0.00285,143261.36,317875.09,50.928095,0
0.00285,142665.1,317875.09,48.180405,0
0.00285,156779.41,317875.09,48.230308,0
0.00285,152623.32,317875.09,46.443719,0
0.00285,162938.1,317875.09,48.903632,0
0.00285,145726.64,317875.09,45.222961,0
0.00285,149837.37,317875.09,53.561215,0
0.00285,153758.3,317875.09,49.846293,0
0.00285,150550.77,317875.09,47.429693,0
0.00285,135440.08,317875.09,50.962967,0
0.00285,154145.11,317875.09,48.760285,0
0.00285,148551.11,317875.09,47.794643,0
0.00285,155020.92,317875.09,50.663541,0
0.00285,148808.97,317875.09,45.451411,0
0.00285,146332.76,317875.09,50.949062,0
0.00285,151603.39,317875.09,48.876468,0
0.00285,138320.81,317875.09,49.074621,0
0.00285,151650.55,317875.09,41.603325,0
0.00285,145554.98,317875.09,46.758453,0
0.00285,148359.85,317875.09,46.378185,0
0.00285,140983.9,317875.09,50.399547,0
0.00285,158453.09,317875.09,46.562731,0
0.00285,152161.92,317875.09,50.649753,0
0.00285,154099.1,317875.09,45.817236,0
0.00285,157270.34,317875.09,45.353477,0
0.00285,150499.87,317875.09,50.360253,0
0.00285,158007.58,317875.09,49.453283,0
0.00285,150555.98,317875.09,48.625433,0
0.00285,149969.32,317875.09,46.698307,0
0.00285,161129.24,317875.09,46.287235,0
0.00285,144384.45,317875.09,50.58696,0
0.00285,146866.25,317875.09,49.854268,0
0.00285,148591.55,317875.09,46.959804,0
0.00285,157422.2,317875.09,46.82729,0
0.00285,163523.01,317875.09,47.987258,0
0.00285,157178.53,317875.09,49.147141,0
0.00285,146983.78,317875.09,45.529666,0
0.00285,146219.73,317875.09,47.999985,0
0.00285,151975.4,317875.09,46.82971,0
0.00285,147708.97,317875.09,47.303369,0
0.00285,155290.9,317875.09,50.503639,0
0.00285,148851.27,317875.09,47.476662,0
0.00285,143973.82,317875.09,52.152901,0
0.00285,154543.05,317875.09,46.927437,0
0.00285,161542.11,317875.09,48.144121,0
0.00285,150897.98,317875.09,45.268259,0
0.00285,153886.73,317875.09,50.627686,0
0.00285,150299.7,317875.09,45.567701,0
0.00285,159489.52,317875.09,50.362358,0
0.00285,153057.32,317875.09,47.709222,0
0.00285,151835.12,317875.09,51.114904,0
0.00285,137577.67,317875.09,48.793756,0
0.00285,159734.77,317875.09,46.264449,0
0.00285,139193.68,317875.09,49.961895,0
0.00285,145406.16,317875.09,49.708401,0
0.00285,153613.18,317875.09,53.304835,0
0.00285,155517.23,317875.09,47.063114,0
0.00285,144786.99,317875.09,49.339766,0
0.00285,145890.12,317875.09,51.223078,0
0.00285,147229.89,317875.09,48.032054,0
0.00285,143056.17,317875.09,49.372529,0
0.00285,147637.72,317875.09,50.362913,0
0.00285,158779.81,317875.09,56.549577,0
0.00285,169621.97,317875.09,47.226956,0
0.00285,147647.72,317875.09,50.027881,0
0.00285,145211.56,317875.09,51.712406,0
0.00285,153286.09,317875.09,47.742282,0
0.00285,146460.17,317875.09,48.074222,0
0.00285,143916.43,317875.09,47.658461,0
0.00285,142042.35,317875.09,48.953392,0
0.00285,146980.11,317875.09,51.445643,0
0.00285,151538.91,317875.09,46.247853,0
0.00285,152701.65,317875.09,50.924761,0
0.00285,154482.26,317875.09,48.44838,0
0.00285,146069.25,317875.09,48.55079,0
0.00285,154761.92,317875.09,47.372749,0
0.00285,143919.77,317875.09,46.977465,0
0.00285,149678.51,317875.09,50.808309,0
0.00285,150131.55,317875.09,48.707332,0
0.00285,155809.25,317875.09,47.196862,0
0.00285,158713.16,317875.09,46.538283,0
0.00285,152684.62,317875.09,50.45166,0
0.00285,138684.58,317875.09,51.427853,0
0.00285,153905.54,317875.09,48.595739,0
0.00285,155815.33,317875.09,50.650679,0
0.00285,158250.7,317875.09,45.477584,0
0.00285,153953.62,317875.09,44.692756,0
0.00285,154665.68,317875.09,46.656271,0
0.00285,150506.26,317875.09,45.402365,0
0.0029,157691.46,312394.48,48.832735,0
0.0029,153455.8,312394.48,47.11724,0
0.0029,155047.02,312394.48,49.647567,0
0.0029,150052.14,312394.48,48.583298,0
0.0029,146833.87,312394.48,47.405436,0
0.0029,148269.91,312394.48,46.754224,0
0.0029,144037.06,312394.48,48.821599,0
0.0029,146357.14,312394.48,49.773046,0
0.0029,157010.99,312394.48,47.684469,0
0.0029,151612.42,312394.48,46.79257,0
0.0029,145651.31,312394.48,49.568067,0
0.0029,141947.33,312394.48,50.362058,0
0.0029,140007.02,312394.48,49.380524,0
0.0029,157931.24,312394.48,46.820215,0
0.0029,150352.52,312394.48,46.583751,0
0.0029,162988.43,312394.48,49.10911,0
0.0029,141402.21,312394.48,44.692867,0
0.0029,143149.57,312394.48,53.992773,0
0.0029,151762.46,312394.48,48.816078,0
0.0029,148599.91,312394.48,46.607247,0
0.0029,136184.38,312394.48,49.855689,0
0.0029,155080.1,312394.48,48.405182,0
0.0029,147120.3,312394.48,48.121834,0
0.0029,151568.06,312394.48,51.300056,0
0.0029,151227.08,312394.48,44.143031,0
0.0029,150836.26,312394.48,49.035603,0
0.0029,151157.66,312394.48,48.617698,0
0.0029,139794.3,312394.48,48.45475,0
0.0029,149145.27,312394.48,40.866754,0
0.0029,143766.52,312394.48,45.512591,0
0.0029,147982.26,312394.48,46.331027,0
0.0029,147515.33,312394.48,48.781344,0
0.0029,159494.02,312394.48,45.359979,0
0.0029,151010.45,312394.48,50.683772,0
0.0029,157610.88,312394.48,45.294133,0
0.0029,154191.32,312394.48,44.518203,0
0.0029,148976.67,312394.48,48.602756,0
0.0029,154496.14,312394.48,48.903419,0
0.0029,151931.34,312394.48,48.096959,0
0.0029,145770.37,312394.48,47.635816,0
0.0029,151901.18,312394.48,45.779145,0
0.0029,142079.17,312394.48,50.878653,0
0.0029,150910.76,312394.48,49.742081,0
0.0029,147792.45,312394.48,46.932059,0
0.0029,159807.48,312394.48,46.151978,0
0.0029,157747.39,312394.48,48.369559,0
0.0029,156182.12,312394.48,48.525994,0
0.0029,147170.46,312394.48,44.857385,0
0.0029,145767.82,312394.48,47.187087,0
0.0029,155985.08,312394.48,45.030968,0
0.0029,145393.49,312394.48,46.195899,0
0.0029,152529.58,312394.48,49.919626,0
0.0029,153174.21,312394.48,46.064028,0
0.0029,146264.01,312394.48,50.232664,0
0.0029,154758.19,312394.48,46.306792,0
0.0029,163686.83,312394.48,47.561314,0
0.0029,154415.83,312394.48,43.758753,0
0.0029,154699.51,312394.48,49.158914,0
0.0029,152648.68,312394.48,44.881808,0
0.0029,159345.62,312394.48,49.914187,0
0.0029,151460.41,312394.48,46.441447,0
0.0029,150760.93,312394.48,50.89342,0
0.0029,137843.57,312394.48,48.518134,0
0.0029,158810.33,312394.48,46.683392,0
0.0029,135345.38,312394.48,50.171837,0
0.0029,146331.05,312394.48,48.252578,0
0.0029,147747.21,312394.48,53.282503,0
0.0029,157992.17,312394.48,46.642572,0
0.0029,146332.29,312394.48,47.947009,0
0.0029,152258.26,312394.48,48.646062,0
0.0029,144235.84,312394.48,47.472736,0
0.0029,142263.27,312394.48,48.73586,0
0.0029,143351.73,312394.48,50.446568,0
0.0029,156066.83,312394.48,56.103586,0
0.0029,159803.63,312394.48,47.005266,0
0.0029,150220.46,312394.48,48.424172,0
0.0029,145824.29,312394.48,50.735305,0
0.0029,151725.58,312394.48,48.415558,0
0.0029,141915.79,312394.48,47.983075,0
0.0029,146388.29,312394.48,46.914362,0
0.0029,142787.02,312394.48,48.920062,0
0.0029,147317.72,312394.48,51.041684,0
0.0029,150122.13,312394.48,45.906436,0
0.0029,155014.31,312394.48,48.556454,0
0.0029,157106.15,312394.48,47.448766,0
0.0029,140717,312394.48,47.618462,0
0.0029,152670.27,312394.48,47.215047,0
0.0029,147823.22,312394.48,46.462435,0
0.0029,149405.74,312394.48,49.306713,0
0.0029,151143.61,312394.48,48.947542,0
0.0029,149848.53,312394.48,45.831386,0
0.0029,158721.63,312394.48,45.528947,0
0.0029,146386.57,312394.48,49.046196,0
0.0029,140029.79,312394.48,49.667338,0
0.0029,153851.89,312394.48,48.354595,0
0.0029,150216.14,312394.48,50.307432,0
0.0029,158261.98,312394.48,44.797921,0
0.0029,149923.78,312394.48,43.990666,0
0.0029,154528.85,312394.48,46.046563,0
0.0029,146892.54,312394.48,46.26934,0
0.00295,158703.65,307099.66,47.499733,0
0.00295,153679.34,307099.66,46.736242,0
0.00295,154252.66,307099.66,48.879755,0
0.00295,149359.96,307099.66,48.959086,0
0.00295,146120.5,307099.66,46.206115,0
0.00295,153696.29,307099.66,44.48986,0
0.00295,146180.87,307099.66,47.141334,0
0.00295,146683.83,307099.66,50.033802,0
0.00295,159660.02,307099.66,46.831151,0
0.00295,145863.29,307099.66,46.11254,0
0.00295,149115.8,307099.66,49.196272,0
0.00295,145002.47,307099.66,49.098543,0
0.00295,145664.7,307099.66,47.92437,0
0.00295,159378.58,307099.66,46.326071,0
0.00295,152043.7,307099.66,45.255414,0
0.00295,161377.74,307099.66,48.781634,0
0.00295,144678.94,307099.66,43.556232,0
