node,scale,throughput,load,collision,lost
9,0.0025,66960.538,362377.6,20.689655,0
0,0.0025,95635.433,362377.6,35.955056,0
1,0.0025,184052.78,362377.6,20.930233,0
2,0.0025,248948.63,362377.6,92.44186,0
3,0.0025,183405.6,362377.6,65.263158,0
4,0.0025,99273.989,362377.6,71.111111,0
5,0.0025,15330.002,362377.6,14.583333,0
6,0.0025,104837.23,362377.6,68,0
7,0.0025,259364.15,362377.6,78.571429,0
8,0.0025,129523.62,362377.6,67.883212,0
9,0.0025,121999.16,362377.6,26.785714,0
0,0.0025,115355.54,362377.6,32.222222,0
1,0.0025,130652.66,362377.6,15.09434,0
2,0.0025,220482.54,362377.6,91.623037,0
3,0.0025,209239.53,362377.6,66.315789,0
4,0.0025,77349.708,362377.6,66.336634,0
5,0.0025,41447.064,362377.6,19.607843,0
6,0.0025,172400.45,362377.6,63.917526,0
7,0.0025,251811.47,362377.6,68.181818,0
8,0.0025,129299.17,362377.6,77.083333,0
9,0.0025,158814.43,362377.6,18.867925,0
0,0.0025,121186.66,362377.6,42.857143,0
1,0.0025,168082.47,362377.6,20.833333,0
2,0.0025,217898.35,362377.6,94.08867,0
3,0.0025,166855.42,362377.6,66,0
4,0.0025,102107.21,362377.6,68.75,0
5,0.0025,28618.21,362377.6,19.230769,0
6,0.0025,136967.45,362377.6,72.164948,0
7,0.0025,215145.26,362377.6,65.714286,0
8,0.0025,133553.37,362377.6,77.241379,0
9,0.0025,226351.79,362377.6,16,0
0,0.0025,115332.46,362377.6,37.5,0
1,0.0025,161277.28,362377.6,10.869565,0
2,0.0025,194755.01,362377.6,95.588235,0
3,0.0025,185645.45,362377.6,52.325581,0
4,0.0025,110520.26,362377.6,71.875,0
5,0.0025,41858.993,362377.6,19.565217,0
6,0.0025,146950.8,362377.6,68.571429,0
7,0.0025,213805.8,362377.6,70.642202,0
8,0.0025,141334.74,362377.6,79.220779,0
9,0.0025,112154.59,362377.6,24.489796,0
0,0.0025,134574.3,362377.6,48.387097,0
1,0.0025,65837.522,362377.6,24.444444,0
2,0.0025,227254.31,362377.6,94.174757,0
3,0.0025,168610.95,362377.6,73.469388,0
4,0.0025,88333.978,362377.6,66.27907,0
5,0.0025,8270.5888,362377.6,15.909091,0
6,0.0025,172805.32,362377.6,67.777778,0
7,0.0025,289372.91,362377.6,72.527473,0
8,0.0025,174437.73,362377.6,85.987261,0
9,0.0025,123695.29,362377.6,13.72549,0
0,0.0025,107043.25,362377.6,40.206186,0
1,0.0025,130964.81,362377.6,20.689655,0
2,0.0025,220494.64,362377.6,95.544554,0
3,0.0025,205304.98,362377.6,69.902913,0
4,0.0025,99778.13,362377.6,69.565217,0
5,0.0025,-240.69989,362377.6,17.391304,0
6,0.0025,230877.33,362377.6,64.367816,0
7,0.0025,172812.5,362377.6,63.207547,0
8,0.0025,156253.46,362377.6,81.012658,0
9,0.0025,123310.56,362377.6,12.121212,0
0,0.0025,105034.58,362377.6,32.967033,0
1,0.0025,162008.35,362377.6,18.965517,0
2,0.0025,220495.36,362377.6,94.146341,0
3,0.0025,211956.49,362377.6,57.777778,0
4,0.0025,118588.27,362377.6,70.408163,0
5,0.0025,61300.253,362377.6,6.25,0
6,0.0025,174576.28,362377.6,72.357724,0
7,0.0025,274177.04,362377.6,68.478261,0
8,0.0025,130246.31,362377.6,78.980892,0
9,0.0025,108122.78,362377.6,10,0
0,0.0025,141786.8,362377.6,44.086022,0
1,0.0025,104399.12,362377.6,14.545455,0
2,0.0025,178881.29,362377.6,90,0
3,0.0025,214061.19,362377.6,64.948454,0
4,0.0025,107825.22,362377.6,58.064516,0
5,0.0025,68967.298,362377.6,11.627907,0
6,0.0025,207961.39,362377.6,65.384615,0
7,0.0025,269556.34,362377.6,64.761905,0
8,0.0025,185804.88,362377.6,83.647799,0
9,0.0025,118971.08,362377.6,17.241379,0
0,0.0025,157873.33,362377.6,42.352941,0
1,0.0025,172909.87,362377.6,28,0
2,0.0025,213044.03,362377.6,91.709845,0
3,0.0025,158081.07,362377.6,64,0
4,0.0025,109354.61,362377.6,59.770115,0
5,0.0025,41.548893,362377.6,20.454545,0
6,0.0025,159707.71,362377.6,67.368421,0
7,0.0025,231196.74,362377.6,61.616162,0
8,0.0025,170300.6,362377.6,76.870748,0
9,0.0025,150963.75,362377.6,24.528302,0
0,0.0025,93842.153,362377.6,51,0
1,0.0025,164110.33,362377.6,27.586207,0
2,0.0025,217907.15,362377.6,94.444444,0
3,0.0025,124768.75,362377.6,70.754717,0
4,0.0025,85631.475,362377.6,71.428571,0
5,0.0025,-7604.2315,362377.6,28,0
6,0.0025,177490.85,362377.6,72.093023,0
7,0.0025,248842.89,362377.6,58.333333,0
8,0.0025,153218.19,362377.6,77.34375,0
9,0.0025,69883.232,362377.6,12.765957,0
0,0.0025,109604.41,362377.6,42.391304,0
1,0.0025,119615.95,362377.6,28.070175,0
2,0.0025,193348.25,362377.6,91.304348,0
3,0.0025,195067.22,362377.6,68,0
4,0.0025,105337.7,362377.6,73.529412,0
5,0.0025,21551.932,362377.6,18.75,0
6,0.0025,198589,362377.6,62.637363,0
7,0.0025,202311.65,362377.6,68.421053,0
8,0.0025,168101.95,362377.6,83.766234,0
9,0.0025,155325.24,362377.6,19.148936,0
0,0.0025,105727.54,362377.6,42.352941,0
1,0.0025,217694.4,362377.6,17.021277,0
2,0.0025,197543.64,362377.6,89.617486,0
3,0.0025,188849.87,362377.6,63.917526,0
4,0.0025,101167.05,362377.6,70.32967,0
5,0.0025,15103.015,362377.6,13.953488,0
6,0.0025,146943.5,362377.6,75.471698,0
7,0.0025,246933.44,362377.6,69.369369,0
8,0.0025,167292.88,362377.6,88.321168,0
9,0.0025,155764.32,362377.6,25.454545,0
0,0.0025,95416.335,362377.6,44.318182,0
1,0.0025,139304.98,362377.6,13.72549,0
2,0.0025,180172.82,362377.6,92.647059,0
3,0.0025,199334.53,362377.6,75,0
4,0.0025,124906.92,362377.6,65.555556,0
5,0.0025,13965.699,362377.6,10,0
6,0.0025,176271.99,362377.6,60.638298,0
7,0.0025,217803.69,362377.6,62.135922,0
8,0.0025,148720.03,362377.6,80.921053,0
9,0.0025,174268.97,362377.6,17.391304,0
0,0.0025,139471.3,362377.6,40.697674,0
1,0.0025,172103.85,362377.6,13.333333,0
2,0.0025,166027.36,362377.6,91.743119,0
3,0.0025,130567.74,362377.6,68.316832,0
4,0.0025,141016.48,362377.6,65.656566,0
5,0.0025,63648.786,362377.6,16.216216,0
6,0.0025,227157.32,362377.6,58.426966,0
7,0.0025,148576.4,362377.6,64.814815,0
8,0.0025,175433.96,362377.6,69.767442,0
9,0.0025,157489.84,362377.6,12.121212,0
0,0.0025,108048.94,362377.6,50.485437,0
1,0.0025,97570.429,362377.6,21.052632,0
2,0.0025,245121.77,362377.6,88.541667,0
3,0.0025,210031.58,362377.6,58.064516,0
4,0.0025,136546.87,362377.6,70.707071,0
5,0.0025,70193.887,362377.6,14.285714,0
6,0.0025,117018.12,362377.6,63.265306,0
7,0.0025,231395.86,362377.6,60.824742,0
8,0.0025,161312.63,362377.6,82.634731,0
9,0.0025,229164.67,362377.6,6.5217391,0
0,0.0025,162420.44,362377.6,42.045455,0
1,0.0025,151203.8,362377.6,16.27907,0
2,0.0025,199797.75,362377.6,96.035242,0
3,0.0025,136790.71,362377.6,49.425287,0
4,0.0025,92687.783,362377.6,60.204082,0
5,0.0025,26669.761,362377.6,19.565217,0
6,0.0025,186897.42,362377.6,72.277228,0
7,0.0025,220009.16,362377.6,62.857143,0
8,0.0025,131572.6,362377.6,74.074074,0
9,0.0025,138607.12,362377.6,16.981132,0
0,0.00255,101584.93,355272.16,33.684211,0
1,0.00255,144321.66,355272.16,20,0
2,0.00255,199539.93,355272.16,93.367347,0
3,0.00255,178612.34,355272.16,65.555556,0
4,0.00255,113418.17,355272.16,77.669903,0
5,0.00255,20623.909,355272.16,19.230769,0
6,0.00255,174402.64,355272.16,69.791667,0
7,0.00255,191294.75,355272.16,70.338983,0
8,0.00255,147249.56,355272.16,80.714286,0
9,0.00255,166666.77,355272.16,23.404255,0
0,0.00255,113174.39,355272.16,32.098765,0
1,0.00255,171197.28,355272.16,32.727273,0
2,0.00255,192957.48,355272.16,95.187166,0
3,0.00255,204845.64,355272.16,67.241379,0
4,0.00255,149957.14,355272.16,83.146067,0
5,0.00255,32413.144,355272.16,12.195122,0
6,0.00255,161748.83,355272.16,57.142857,0
7,0.00255,222587.07,355272.16,66.326531,0
8,0.00255,149813.66,355272.16,77.304965,0
9,0.00255,186977.02,355272.16,12.5,0
0,0.00255,108140.39,355272.16,45.652174,0
1,0.00255,161578.33,355272.16,22.807018,0
2,0.00255,183227.06,355272.16,88.77551,0
3,0.00255,236407.12,355272.16,80.487805,0
4,0.00255,110938.43,355272.16,64.102564,0
5,0.00255,61247.432,355272.16,10.810811,0
6,0.00255,163315.19,355272.16,72.897196,0
7,0.00255,246351.68,355272.16,58.139535,0
8,0.00255,142246.06,355272.16,84.507042,0
9,0.00255,167754.76,355272.16,20,0
0,0.00255,117275.04,355272.16,40.659341,0
1,0.00255,128402.3,355272.16,6.8181818,0
2,0.00255,188983.25,355272.16,96.172249,0
3,0.00255,187165.77,355272.16,74.157303,0
4,0.00255,124987.76,355272.16,70.833333,0
5,0.00255,14256.426,355272.16,17.777778,0
6,0.00255,190564.57,355272.16,81.578947,0
7,0.00255,213744.05,355272.16,63.829787,0
8,0.00255,159812.09,355272.16,83.687943,0
9,0.00255,114216.72,355272.16,11.538462,0
0,0.00255,75503.051,355272.16,38.947368,0
1,0.00255,68517.97,355272.16,20.689655,0
2,0.00255,160892.3,355272.16,87.719298,0
3,0.00255,234284.07,355272.16,77.966102,0
4,0.00255,121721.54,355272.16,64.130435,0
5,0.00255,34198.229,355272.16,13.157895,0
6,0.00255,177400.94,355272.16,56.989247,0
7,0.00255,230536.16,355272.16,72.727273,0
8,0.00255,189379.22,355272.16,79.432624,0
9,0.00255,82886.846,355272.16,18.367347,0
0,0.00255,76083.415,355272.16,25,0
1,0.00255,156180.86,355272.16,16.949153,0
2,0.00255,208571.13,355272.16,95.652174,0
3,0.00255,233228.54,355272.16,60.747664,0
4,0.00255,115276.26,355272.16,52.325581,0
5,0.00255,54365.052,355272.16,11.363636,0
6,0.00255,151234.33,355272.16,78.761062,0
7,0.00255,215529.81,355272.16,70.833333,0
8,0.00255,185426.05,355272.16,77.241379,0
9,0.00255,114336.29,355272.16,17.307692,0
0,0.00255,88591.248,355272.16,29.885057,0
1,0.00255,72480.474,355272.16,16.666667,0
2,0.00255,185117.8,355272.16,91.099476,0
3,0.00255,235915.78,355272.16,74.193548,0
4,0.00255,139435.25,355272.16,64.835165,0
5,0.00255,21702.514,355272.16,10.25641,0
6,0.00255,210244.61,355272.16,69.607843,0
7,0.00255,215778.31,355272.16,71.287129,0
8,0.00255,188051.1,355272.16,81.118881,0
9,0.00255,80037.528,355272.16,16.666667,0
0,0.00255,94210.033,355272.16,38.947368,0
1,0.00255,143560.78,355272.16,20,0
2,0.00255,204428.09,355272.16,91.97861,0
3,0.00255,175905.29,355272.16,72.972973,0
4,0.00255,84218,355272.16,68.085106,0
5,0.00255,50193.643,355272.16,11.627907,0
6,0.00255,195547.06,355272.16,70.930233,0
7,0.00255,186219.84,355272.16,58.762887,0
8,0.00255,163507.92,355272.16,83.783784,0
9,0.00255,151047.88,355272.16,17.5,0
0,0.00255,132135.39,355272.16,33.333333,0
1,0.00255,174904.73,355272.16,22.727273,0
2,0.00255,189142.4,355272.16,89.56044,0
3,0.00255,170803.95,355272.16,67.647059,0
4,0.00255,92028.673,355272.16,65.048544,0
5,0.00255,35054.875,355272.16,9.3023256,0
6,0.00255,171335.32,355272.16,73.529412,0
7,0.00255,216293.66,355272.16,79.674797,0
8,0.00255,167640.13,355272.16,75.182482,0
9,0.00255,132788.05,355272.16,17.647059,0
0,0.00255,125265.98,355272.16,41.237113,0
1,0.00255,164211.88,355272.16,11.627907,0
2,0.00255,200718.9,355272.16,88.571429,0
3,0.00255,195599.88,355272.16,71.568627,0
4,0.00255,107775.62,355272.16,60.91954,0
5,0.00255,22321.819,355272.16,24.444444,0
6,0.00255,139202.72,355272.16,68.817204,0
7,0.00255,213487.38,355272.16,55.172414,0
8,0.00255,173173.35,355272.16,76.086957,0
9,0.00255,224510.42,355272.16,9.5238095,0
0,0.00255,134832.61,355272.16,52.427184,0
1,0.00255,138252.17,355272.16,11.904762,0
2,0.00255,225933.83,355272.16,95.260664,0
3,0.00255,163397.87,355272.16,62.626263,0
4,0.00255,145733.84,355272.16,62.921348,0
5,0.00255,36568.997,355272.16,21.153846,0
6,0.00255,134734.22,355272.16,62.626263,0
7,0.00255,227006.08,355272.16,71.264368,0
8,0.00255,162861.75,355272.16,82.352941,0
9,0.00255,138709.99,355272.16,12.765957,0
0,0.00255,102571.1,355272.16,44.554455,0
1,0.00255,129258.35,355272.16,30.612245,0
2,0.00255,221784.1,355272.16,89.795918,0
3,0.00255,162024.39,355272.16,73.636364,0
4,0.00255,145174.08,355272.16,72,0
5,0.00255,6716.3653,355272.16,16.981132,0
6,0.00255,154682.33,355272.16,71.578947,0
7,0.00255,172362.29,355272.16,65,0
8,0.00255,135986.16,355272.16,81.506849,0
9,0.00255,194275.62,355272.16,16.666667,0
0,0.00255,137378.57,355272.16,45.555556,0
1,0.00255,164261.31,355272.16,9.7560976,0
2,0.00255,201910.43,355272.16,93.396226,0
3,0.00255,159054.07,355272.16,67.777778,0
4,0.00255,153203.06,355272.16,68.478261,0
5,0.00255,6992.8587,355272.16,19.565217,0
6,0.00255,164531.02,355272.16,59.405941,0
7,0.00255,220021.09,355272.16,62.886598,0
8,0.00255,144408.83,355272.16,80.555556,0
9,0.00255,121020.55,355272.16,18.75,0
0,0.00255,112267.13,355272.16,41.573034,0
1,0.00255,194239.64,355272.16,14.893617,0
2,0.00255,222816.01,355272.16,92.896175,0
3,0.00255,196984.76,355272.16,59.782609,0
4,0.00255,108243.69,355272.16,72.222222,0
5,0.00255,44544.662,355272.16,11.627907,0
6,0.00255,137198.54,355272.16,67.79661,0
7,0.00255,301522.54,355272.16,68.421053,0
8,0.00255,134024.59,355272.16,74.285714,0
9,0.00255,96841.21,355272.16,17.460317,0
0,0.00255,130857.47,355272.16,41.414141,0
1,0.00255,112624.11,355272.16,13.953488,0
2,0.00255,205440.31,355272.16,90.09901,0
3,0.00255,166952.79,355272.16,71.134021,0
4,0.00255,109254.33,355272.16,59.183673,0
5,0.00255,49234.157,355272.16,9.0909091,0
6,0.00255,167322.24,355272.16,61.702128,0
7,0.00255,204722.31,355272.16,69.369369,0
8,0.00255,193567.06,355272.16,73.913043,0
9,0.00255,183675.29,355272.16,16.666667,0
0,0.00255,144770.37,355272.16,52.083333,0
1,0.00255,165542.25,355272.16,11.627907,0
2,0.00255,202292.01,355272.16,93.170732,0
3,0.00255,180674.24,355272.16,67,0
4,0.00255,119748.79,355272.16,73,0
5,0.00255,42825.197,355272.16,14,0
6,0.00255,173784.56,355272.16,69.791667,0
7,0.00255,232319.18,355272.16,65.048544,0
8,0.00255,144122.62,355272.16,78.472222,0
9,0.00255,177328.27,355272.16,12.244898,0
0,0.00255,129641.26,355272.16,29.591837,0
1,0.00255,113504.05,355272.16,7.6923077,0
2,0.00255,184581.93,355272.16,94.782609,0
3,0.00255,172356.71,355272.16,60,0
4,0.00255,114397.11,355272.16,58.947368,0
5,0.00255,6833.8511,355272.16,22.5,0
6,0.00255,211618.35,355272.16,75.423729,0
7,0.00255,211435.86,355272.16,55.555556,0
8,0.00255,204710.08,355272.16,76.470588,0
9,0.00255,120912.57,355272.16,8.3333333,0
0,0.00255,104952.33,355272.16,53.684211,0
1,0.00255,117756.71,355272.16,5,0
2,0.00255,247080.63,355272.16,96.216216,0
3,0.00255,191592.46,355272.16,75.308642,0
4,0.00255,92333.547,355272.16,71.84466,0
5,0.00255,-167.04396,355272.16,15.09434,0
6,0.00255,161717.11,355272.16,55,0
7,0.00255,259658.23,355272.16,78.378378,0
8,0.00255,150872.66,355272.16,87.261146,0
9,0.00255,176203.53,355272.16,17.777778,0
0,0.00255,117821.01,355272.16,50.561798,0
1,0.00255,160097.34,355272.16,8.6956522,0
2,0.00255,161768.72,355272.16,94.258373,0
3,0.00255,182498.48,355272.16,59.139785,0
4,0.00255,101980.48,355272.16,52.380952,0
5,0.00255,14849.492,355272.16,26.315789,0
6,0.00255,197672.28,355272.16,74.774775,0
7,0.00255,250372.67,355272.16,67.816092,0
8,0.00255,166843.94,355272.16,79.861111,0
9,0.00255,87646.648,355272.16,19.642857,0
0,0.00255,127411.43,355272.16,52.991453,0
1,0.00255,169265.2,355272.16,11.428571,0
2,0.00255,220534.99,355272.16,92.735043,0
3,0.00255,155521.9,355272.16,63.063063,0
4,0.00255,112103.06,355272.16,68.627451,0
5,0.00255,-207.96012,355272.16,23.214286,0
6,0.00255,139898,355272.16,64.912281,0
7,0.00255,241990.29,355272.16,60.204082,0
8,0.00255,185492.46,355272.16,74.025974,0
9,0.00255,149652.41,355272.16,14.814815,0
0,0.00255,71172.72,355272.16,36.470588,0
1,0.00255,50982.639,355272.16,12.765957,0
2,0.00255,175613.4,355272.16,94.835681,0
3,0.00255,219621.57,355272.16,73.076923,0
4,0.00255,86385.674,355272.16,71.568627,0
5,0.00255,36729.864,355272.16,31.111111,0
6,0.00255,218614.8,355272.16,73.394495,0
7,0.00255,218430.47,355272.16,69,0
8,0.00255,149243.15,355272.16,76.865672,0
9,0.00255,80573.961,355272.16,14.893617,0
0,0.00255,158246.69,355272.16,44.94382,0
1,0.00255,163771.38,355272.16,21.428571,0
2,0.00255,163361.97,355272.16,90.821256,0
3,0.00255,204914.03,355272.16,69.911504,0
4,0.00255,108495.65,355272.16,48.192771,0
5,0.00255,22469.538,355272.16,19.444444,0
6,0.00255,195903.97,355272.16,60.43956,0
7,0.00255,257998.01,355272.16,79.207921,0
8,0.00255,175250.13,355272.16,83.660131,0
9,0.00255,126033.76,355272.16,10.416667,0
0,0.00255,112215.65,355272.16,33.72093,0
1,0.00255,96298.049,355272.16,14.285714,0
2,0.00255,223395.36,355272.16,94.416244,0
3,0.00255,218018.66,355272.16,70.886076,0
4,0.00255,118776.6,355272.16,74.444444,0
5,0.00255,24136.492,355272.16,10.869565,0
6,0.00255,165081.74,355272.16,70.873786,0
7,0.00255,273096.08,355272.16,64.285714,0
8,0.00255,142735.27,355272.16,86.666667,0
9,0.00255,104204.83,355272.16,13.207547,0
0,0.00255,87969.33,355272.16,41.489362,0
1,0.00255,179074.11,355272.16,15.384615,0
2,0.00255,225170.26,355272.16,92.424242,0
3,0.00255,162091.83,355272.16,59.574468,0
4,0.00255,138535,355272.16,67.741935,0
5,0.00255,23171.358,355272.16,23.529412,0
6,0.00255,172090.4,355272.16,73.076923,0
7,0.00255,245573.33,355272.16,61.111111,0
8,0.00255,184178.32,355272.16,81.818182,0
9,0.00255,202641.71,355272.16,24.561404,0
0,0.00255,109883.34,355272.16,35.164835,0
1,0.00255,171310.79,355272.16,15.686275,0
2,0.00255,184113.99,355272.16,92.270531,0
3,0.00255,199116.03,355272.16,73.831776,0
4,0.00255,130189.16,355272.16,64.893617,0
5,0.00255,52278.212,355272.16,14.634146,0
6,0.00255,154253.76,355272.16,52.57732,0
7,0.00255,211094.79,355272.16,67.924528,0
8,0.00255,138709.2,355272.16,78.807947,0
9,0.00255,164515.56,355272.16,8.8888889,0
0,0.00255,124970.79,355272.16,40.243902,0
1,0.00255,153024.2,355272.16,31.707317,0
2,0.00255,178280.63,355272.16,89.72973,0
3,0.00255,147189.18,355272.16,62.222222,0
4,0.00255,94122.791,355272.16,70.642202,0
5,0.00255,34387.806,355272.16,13.953488,0
6,0.00255,236362.39,355272.16,71.568627,0
7,0.00255,229413.38,355272.16,64.864865,0
8,0.00255,128211.61,355272.16,74.796748,0
9,0.00255,104776.79,355272.16,16.981132,0
0,0.00255,125302.6,355272.16,44.036697,0
1,0.00255,127769.93,355272.16,11.904762,0
2,0.00255,212786.46,355272.16,93.548387,0
3,0.00255,175396.24,355272.16,78.504673,0
4,0.00255,94269.022,355272.16,57.142857,0
5,0.00255,44739.81,355272.16,11.111111,0
6,0.00255,180555.02,355272.16,60.759494,0
7,0.00255,145462.49,355272.16,57.142857,0
8,0.00255,207066.65,355272.16,79.861111,0
9,0.00255,187757.79,355272.16,16.129032,0
0,0.00255,76293.869,355272.16,37.5,0
1,0.00255,107974.38,355272.16,23.214286,0
2,0.00255,207702.81,355272.16,95.049505,0
3,0.00255,214274.86,355272.16,75,0
4,0.00255,135665.43,355272.16,65.168539,0
5,0.00255,13957.119,355272.16,13.333333,0
6,0.00255,147819.12,355272.16,55.319149,0
7,0.00255,212784.29,355272.16,64.583333,0
8,0.00255,154607.93,355272.16,83.006536,0
9,0.00255,137108.17,355272.16,14.285714,0
0,0.00255,121829.07,355272.16,26.595745,0
1,0.00255,207037.04,355272.16,30.188679,0
2,0.00255,168455.65,355272.16,89.041096,0
3,0.00255,155548.16,355272.16,55.284553,0
4,0.00255,114212.97,355272.16,61.111111,0
5,0.00255,12158.891,355272.16,24.444444,0
6,0.00255,147804.43,355272.16,51.190476,0
7,0.00255,173699.17,355272.16,52.688172,0
8,0.00255,176395.73,355272.16,75.886525,0
9,0.00255,176465.15,355272.16,10.526316,0
0,0.00255,77620.276,355272.16,37.864078,0
1,0.00255,134203.16,355272.16,17.391304,0
2,0.00255,224186.11,355272.16,90.430622,0
3,0.00255,186028.16,355272.16,61.458333,0
4,0.00255,139776.04,355272.16,73.873874,0
5,0.00255,40668.075,355272.16,15.686275,0
6,0.00255,179837.52,355272.16,64,0
7,0.00255,153705.45,355272.16,60.377358,0
8,0.00255,166523.6,355272.16,73.825503,0
9,0.00255,121632.08,355272.16,24.390244,0
0,0.00255,124517.33,355272.16,37.755102,0
1,0.00255,127379.13,355272.16,20,0
2,0.00255,202366.96,355272.16,91.627907,0
3,0.00255,183701,355272.16,66.972477,0
4,0.00255,109236.38,355272.16,60.465116,0
5,0.00255,13309.157,355272.16,20.454545,0
6,0.00255,160907.11,355272.16,60.39604,0
7,0.00255,244495.25,355272.16,52.688172,0
8,0.00255,175229.37,355272.16,74.522293,0
9,0.00255,161951.66,355272.16,18.518519,0
0,0.00255,65246.896,355272.16,37.373737,0
1,0.00255,123012.5,355272.16,22.807018,0
2,0.00255,183955.86,355272.16,95.263158,0
3,0.00255,217084.12,355272.16,67.592593,0
4,0.00255,82114.648,355272.16,66.666667,0
5,0.00255,38230.191,355272.16,13.157895,0
6,0.00255,219329.35,355272.16,71.621622,0
7,0.00255,145566.2,355272.16,69.230769,0
8,0.00255,195601.52,355272.16,85.034014,0
9,0.00255,122252.12,355272.16,23.529412,0
0,0.00255,139564.07,355272.16,34.831461,0
1,0.00255,233688.34,355272.16,30,0
2,0.00255,187637.98,355272.16,87.745098,0
3,0.00255,168016.74,355272.16,65.625,0
4,0.00255,81299.905,355272.16,51.685393,0
5,0.00255,79428.768,355272.16,21.428571,0
6,0.00255,178918.55,355272.16,63.043478,0
7,0.00255,229444.77,355272.16,54.945055,0
8,0.00255,145988.29,355272.16,69.402985,0
9,0.00255,171916.93,355272.16,8.5106383,0
0,0.00255,102771.68,355272.16,38.043478,0
1,0.00255,162708.71,355272.16,23.913043,0
2,0.00255,204623.93,355272.16,93.333333,0
3,0.00255,177871.94,355272.16,58.762887,0
4,0.00255,147238.68,355272.16,67.741935,0
5,0.00255,14034.344,355272.16,22.222222,0
6,0.00255,162895.55,355272.16,74.257426,0
7,0.00255,156718.16,355272.16,71,0
8,0.00255,161283.95,355272.16,69.117647,0
9,0.00255,142790.01,355272.16,20.930233,0
0,0.00255,102789.07,355272.16,41.176471,0
1,0.00255,112772.3,355272.16,20,0
2,0.00255,231526.98,355272.16,89.08046,0
3,0.00255,224676.31,355272.16,64.367816,0
4,0.00255,78959.761,355272.16,57.142857,0
5,0.00255,16502.178,355272.16,14.893617,0
6,0.00255,143127.23,355272.16,58.75,0
7,0.00255,302738.82,355272.16,71.73913,0
8,0.00255,165120.73,355272.16,84.137931,0
9,0.00255,120769.58,355272.16,23.214286,0
0,0.00255,132878.05,355272.16,46.218487,0
1,0.00255,134637.27,355272.16,9.3023256,0
2,0.00255,259278.09,355272.16,87.244898,0
3,0.00255,159742.28,355272.16,54.347826,0
4,0.00255,116541.2,355272.16,68,0
5,0.00255,6508.7076,355272.16,6.779661,0
6,0.00255,114590.45,355272.16,61.538462,0
7,0.00255,276657.26,355272.16,68.085106,0
8,0.00255,193787.57,355272.16,79.503106,0
9,0.00255,147550.54,355272.16,15,0
0,0.00255,150968.09,355272.16,51.136364,0
1,0.00255,131379.68,355272.16,15.217391,0
2,0.00255,200474.25,355272.16,94.660194,0
3,0.00255,187030.13,355272.16,71.910112,0
4,0.00255,93769.835,355272.16,64.444444,0
5,0.00255,15281.863,355272.16,22.727273,0
6,0.00255,179734.58,355272.16,69.473684,0
7,0.00255,225985.24,355272.16,59.223301,0
8,0.00255,143944.01,355272.16,82.758621,0
9,0.00255,162361.27,355272.16,26.923077,0
0,0.00255,101188.98,355272.16,32.967033,0
1,0.00255,128441.29,355272.16,15.789474,0
2,0.00255,198469.78,355272.16,91.866029,0
3,0.00255,232876.78,355272.16,64.948454,0
4,0.00255,115470.91,355272.16,57.954545,0
5,0.00255,35327.431,355272.16,16.666667,0
6,0.00255,154760.42,355272.16,70.192308,0
7,0.00255,225329.02,355272.16,66.666667,0
8,0.00255,174368.25,355272.16,77.419355,0
9,0.00255,162921.8,355272.16,20.37037,0
0,0.00255,111759.97,355272.16,32.142857,0
1,0.00255,159647.56,355272.16,23.913043,0
2,0.00255,197455.47,355272.16,93.782383,0
3,0.00255,180852.12,355272.16,70.47619,0
4,0.00255,86900.311,355272.16,58.064516,0
5,0.00255,45004.405,355272.16,10.526316,0
6,0.00255,230638.19,355272.16,73.469388,0
7,0.00255,226987.27,355272.16,63.917526,0
8,0.00255,166791.78,355272.16,80.597015,0
9,0.00255,98070.049,355272.16,20.833333,0
0,0.00255,132181.25,355272.16,49.514563,0
1,0.00255,123178.41,355272.16,22.44898,0
2,0.00255,188325.83,355272.16,89.767442,0
3,0.00255,183822.04,355272.16,76,0
4,0.00255,128916.28,355272.16,62.195122,0
5,0.00255,61987.142,355272.16,4.7619048,0
6,0.00255,145703.51,355272.16,61.702128,0
7,0.00255,195587.7,355272.16,60.674157,0
8,0.00255,176641.71,355272.16,72.413793,0
9,0.00255,158189.25,355272.16,13.953488,0
0,0.00255,130792.08,355272.16,26.582278,0
1,0.00255,184971.13,355272.16,24.590164,0
2,0.00255,199030.26,355272.16,87.058824,0
3,0.00255,216863.03,355272.16,66.666667,0
4,0.00255,98080.234,355272.16,57.142857,0
5,0.00255,68493.701,355272.16,7.1428571,0
6,0.00255,169716.41,355272.16,60.25641,0
7,0.00255,233145.54,355272.16,72,0
8,0.00255,120119.07,355272.16,80.124224,0
9,0.00255,151670.07,355272.16,12.5,0
0,0.00255,162094.15,355272.16,59.633028,0
1,0.00255,137778.58,355272.16,12.195122,0
2,0.00255,232237.61,355272.16,92.783505,0
3,0.00255,168176.93,355272.16,71.028037,0
4,0.00255,119303.2,355272.16,63.461538,0
5,0.00255,8039.161,355272.16,21.153846,0
6,0.00255,182456.91,355272.16,60.714286,0
7,0.00255,220689.66,355272.16,72.815534,0
8,0.00255,186962.18,355272.16,80.851064,0
9,0.00255,129045,355272.16,19.047619,0
0,0.00255,93470.044,355272.16,44.94382,0
1,0.00255,107463.53,355272.16,24.444444,0
2,0.00255,180931.42,355272.16,93.782383,0
3,0.00255,174306.26,355272.16,66.990291,0
4,0.00255,118440.01,355272.16,61.25,0
5,0.00255,61277.434,355272.16,8.5714286,0
